object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,dash,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,path,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright
line,1,169.344,169.344,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (169.344, 41.75400000000002)), ('l', (169.344, 54.92500000000007))]","[(169.344, 41.75400000000002), (169.344, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,237.494,281.194,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,43.70000000000002,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (237.494, 54.674999999999955)), ('l', (281.194, 54.674999999999955))]","[(237.494, 54.674999999999955), (281.194, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,280.944,280.944,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (280.944, 41.75400000000002)), ('l', (280.944, 54.92500000000007))]","[(280.944, 41.75400000000002), (280.944, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,237.744,237.744,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (237.744, 41.75400000000002)), ('l', (237.744, 54.92500000000007))]","[(237.744, 41.75400000000002), (237.744, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,280.694,331.594,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,50.89999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (280.694, 54.674999999999955)), ('l', (331.594, 54.674999999999955))]","[(280.694, 54.674999999999955), (331.594, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,331.344,331.344,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (331.344, 41.75400000000002)), ('l', (331.344, 54.92500000000007))]","[(331.344, 41.75400000000002), (331.344, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,280.944,280.944,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (280.944, 41.75400000000002)), ('l', (280.944, 54.92500000000007))]","[(280.944, 41.75400000000002), (280.944, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,331.094,381.99399999999997,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,50.89999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (331.094, 54.674999999999955)), ('l', (381.99399999999997, 54.674999999999955))]","[(331.094, 54.674999999999955), (381.99399999999997, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,381.744,381.744,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (381.744, 41.75400000000002)), ('l', (381.744, 54.92500000000007))]","[(381.744, 41.75400000000002), (381.744, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,331.344,331.344,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (331.344, 41.75400000000002)), ('l', (331.344, 54.92500000000007))]","[(331.344, 41.75400000000002), (331.344, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,381.494,417.994,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,36.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (381.494, 54.674999999999955)), ('l', (417.994, 54.674999999999955))]","[(381.494, 54.674999999999955), (417.994, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,417.744,417.744,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (417.744, 41.75400000000002)), ('l', (417.744, 54.92500000000007))]","[(417.744, 41.75400000000002), (417.744, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,381.744,381.744,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (381.744, 41.75400000000002)), ('l', (381.744, 54.92500000000007))]","[(381.744, 41.75400000000002), (381.744, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,417.494,461.194,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,43.69999999999999,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (417.494, 54.674999999999955)), ('l', (461.194, 54.674999999999955))]","[(417.494, 54.674999999999955), (461.194, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,460.944,460.944,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (460.944, 41.75400000000002)), ('l', (460.944, 54.92500000000007))]","[(460.944, 41.75400000000002), (460.944, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,417.744,417.744,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (417.744, 41.75400000000002)), ('l', (417.744, 54.92500000000007))]","[(417.744, 41.75400000000002), (417.744, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,460.694,515.194,737.325,737.325,54.674999999999955,54.674999999999955,54.674999999999955,54.49999999999994,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (460.694, 54.674999999999955)), ('l', (515.194, 54.674999999999955))]","[(460.694, 54.674999999999955), (515.194, 54.674999999999955)]",,1,"(0, 0, 0)",,,,
line,1,514.944,514.944,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (514.944, 41.75400000000002)), ('l', (514.944, 54.92500000000007))]","[(514.944, 41.75400000000002), (514.944, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,460.944,460.944,737.0749999999999,750.246,41.75400000000002,41.75400000000002,54.92500000000007,0.0,13.17100000000005,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (460.944, 41.75400000000002)), ('l', (460.944, 54.92500000000007))]","[(460.944, 41.75400000000002), (460.944, 54.92500000000007)]",,1,"(0, 0, 0)",,,,
line,1,17.75,115.45,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,97.7,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (17.75, 66.21199999999999)), ('l', (115.45, 66.21199999999999))]","[(17.75, 66.21199999999999), (115.45, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,17.75,115.45,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,97.7,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (17.75, 87.81200000000001)), ('l', (115.45, 87.81200000000001))]","[(17.75, 87.81200000000001), (115.45, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,18.0,18.0,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (18.0, 65.96199999999999)), ('l', (18.0, 88.06200000000001))]","[(18.0, 65.96199999999999), (18.0, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,183.35,266.65,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,83.29999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (183.35, 66.21199999999999)), ('l', (266.65, 66.21199999999999))]","[(183.35, 66.21199999999999), (266.65, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,183.35,266.65,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,83.29999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (183.35, 87.81200000000001)), ('l', (266.65, 87.81200000000001))]","[(183.35, 87.81200000000001), (266.65, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,183.6,183.6,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (183.6, 65.96199999999999)), ('l', (183.6, 88.06200000000001))]","[(183.6, 65.96199999999999), (183.6, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,266.15,320.65,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (266.15, 66.21199999999999)), ('l', (320.65, 66.21199999999999))]","[(266.15, 66.21199999999999), (320.65, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,266.15,320.65,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (266.15, 87.81200000000001)), ('l', (320.65, 87.81200000000001))]","[(266.15, 87.81200000000001), (320.65, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,320.4,320.4,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.4, 65.96199999999999)), ('l', (320.4, 88.06200000000001))]","[(320.4, 65.96199999999999), (320.4, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,320.15,403.45,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.15, 66.21199999999999)), ('l', (403.45, 66.21199999999999))]","[(320.15, 66.21199999999999), (403.45, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,320.15,403.45,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.15, 87.81200000000001)), ('l', (403.45, 87.81200000000001))]","[(320.15, 87.81200000000001), (403.45, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,320.4,320.4,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.4, 65.96199999999999)), ('l', (320.4, 88.06200000000001))]","[(320.4, 65.96199999999999), (320.4, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,402.95,457.45,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (402.95, 66.21199999999999)), ('l', (457.45, 66.21199999999999))]","[(402.95, 66.21199999999999), (457.45, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,402.95,457.45,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (402.95, 87.81200000000001)), ('l', (457.45, 87.81200000000001))]","[(402.95, 87.81200000000001), (457.45, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 65.96199999999999)), ('l', (457.2, 88.06200000000001))]","[(457.2, 65.96199999999999), (457.2, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,525.85,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,68.90000000000003,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 66.21199999999999)), ('l', (525.85, 66.21199999999999))]","[(456.95, 66.21199999999999), (525.85, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,456.95,525.85,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,68.90000000000003,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 87.81200000000001)), ('l', (525.85, 87.81200000000001))]","[(456.95, 87.81200000000001), (525.85, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 65.96199999999999)), ('l', (457.2, 88.06200000000001))]","[(457.2, 65.96199999999999), (457.2, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,525.35,594.25,725.788,725.788,66.21199999999999,66.21199999999999,66.21199999999999,68.89999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (525.35, 66.21199999999999)), ('l', (594.25, 66.21199999999999))]","[(525.35, 66.21199999999999), (594.25, 66.21199999999999)]",,1,"(0, 0, 0)",,,,
line,1,525.35,594.25,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,68.89999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (525.35, 87.81200000000001)), ('l', (594.25, 87.81200000000001))]","[(525.35, 87.81200000000001), (594.25, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,594.0,594.0,703.938,726.038,65.96199999999999,65.96199999999999,88.06200000000001,0.0,22.100000000000023,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (594.0, 65.96199999999999)), ('l', (594.0, 88.06200000000001))]","[(594.0, 65.96199999999999), (594.0, 88.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,183.6,183.6,592.338,704.438,87.56200000000001,87.56200000000001,199.66200000000003,0.0,112.10000000000002,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (183.6, 87.56200000000001)), ('l', (183.6, 199.66200000000003))]","[(183.6, 87.56200000000001), (183.6, 199.66200000000003)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,592.338,704.438,87.56200000000001,87.56200000000001,199.66200000000003,0.0,112.10000000000002,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 87.56200000000001)), ('l', (39.6, 199.66200000000003))]","[(39.6, 87.56200000000001), (39.6, 199.66200000000003)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,693.1379999999999,700.838,91.16200000000003,91.16200000000003,98.86200000000008,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 91.16200000000003)), ('l', (39.6, 98.86200000000008))]","[(39.6, 91.16200000000003), (39.6, 98.86200000000008)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,685.938,693.638,98.36199999999997,98.36199999999997,106.06200000000001,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 98.36199999999997)), ('l', (39.6, 106.06200000000001))]","[(39.6, 98.36199999999997), (39.6, 106.06200000000001)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,678.7379999999999,686.438,105.56200000000001,105.56200000000001,113.26200000000006,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 105.56200000000001)), ('l', (39.6, 113.26200000000006))]","[(39.6, 105.56200000000001), (39.6, 113.26200000000006)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,671.538,679.238,112.76199999999994,112.76199999999994,120.46199999999999,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 112.76199999999994)), ('l', (39.6, 120.46199999999999))]","[(39.6, 112.76199999999994), (39.6, 120.46199999999999)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,664.338,672.038,119.96199999999999,119.96199999999999,127.66200000000003,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 119.96199999999999)), ('l', (39.6, 127.66200000000003))]","[(39.6, 119.96199999999999), (39.6, 127.66200000000003)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,657.1379999999999,664.838,127.16200000000003,127.16200000000003,134.86200000000008,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 127.16200000000003)), ('l', (39.6, 134.86200000000008))]","[(39.6, 127.16200000000003), (39.6, 134.86200000000008)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,649.938,657.638,134.36199999999997,134.36199999999997,142.062,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 134.36199999999997)), ('l', (39.6, 142.062))]","[(39.6, 134.36199999999997), (39.6, 142.062)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,642.7379999999999,650.438,141.562,141.562,149.26200000000006,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 141.562)), ('l', (39.6, 149.26200000000006))]","[(39.6, 141.562), (39.6, 149.26200000000006)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,635.538,643.238,148.76199999999994,148.76199999999994,156.462,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 148.76199999999994)), ('l', (39.6, 156.462))]","[(39.6, 148.76199999999994), (39.6, 156.462)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,628.338,636.038,155.962,155.962,163.66200000000003,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 155.962)), ('l', (39.6, 163.66200000000003))]","[(39.6, 155.962), (39.6, 163.66200000000003)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,621.1379999999999,628.838,163.16200000000003,163.16200000000003,170.86200000000008,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 163.16200000000003)), ('l', (39.6, 170.86200000000008))]","[(39.6, 163.16200000000003), (39.6, 170.86200000000008)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,613.938,621.638,170.36199999999997,170.36199999999997,178.062,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 170.36199999999997)), ('l', (39.6, 178.062))]","[(39.6, 170.36199999999997), (39.6, 178.062)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,606.7379999999999,614.438,177.562,177.562,185.26200000000006,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 177.562)), ('l', (39.6, 185.26200000000006))]","[(39.6, 177.562), (39.6, 185.26200000000006)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,599.538,607.238,184.76199999999994,184.76199999999994,192.462,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 184.76199999999994)), ('l', (39.6, 192.462))]","[(39.6, 184.76199999999994), (39.6, 192.462)]",,1,"(0, 0, 0)",,,,
line,1,39.6,39.6,592.338,600.038,191.962,191.962,199.66200000000003,0.0,7.7000000000000455,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (39.6, 191.962)), ('l', (39.6, 199.66200000000003))]","[(39.6, 191.962), (39.6, 199.66200000000003)]",,1,"(0, 0, 0)",,,,
line,1,183.35,320.65,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,137.29999999999998,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (183.35, 87.81200000000001)), ('l', (320.65, 87.81200000000001))]","[(183.35, 87.81200000000001), (320.65, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,320.4,320.4,657.138,704.438,87.56200000000001,87.56200000000001,134.86199999999997,0.0,47.299999999999955,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.4, 87.56200000000001)), ('l', (320.4, 134.86199999999997))]","[(320.4, 87.56200000000001), (320.4, 134.86199999999997)]",,1,"(0, 0, 0)",,,,
line,1,320.15,457.45,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,137.3,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.15, 87.81200000000001)), ('l', (457.45, 87.81200000000001))]","[(320.15, 87.81200000000001), (457.45, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,593.058,704.438,87.56200000000001,87.56200000000001,198.942,0.0,111.38,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 87.56200000000001)), ('l', (457.2, 198.942))]","[(457.2, 87.56200000000001), (457.2, 198.942)]",,1,"(0, 0, 0)",,,,
line,1,320.4,320.4,593.058,704.438,87.56200000000001,87.56200000000001,198.942,0.0,111.38,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (320.4, 87.56200000000001)), ('l', (320.4, 198.942))]","[(320.4, 87.56200000000001), (320.4, 198.942)]",,1,"(0, 0, 0)",,,,
line,1,456.95,594.25,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,137.3,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 87.81200000000001)), ('l', (594.25, 87.81200000000001))]","[(456.95, 87.81200000000001), (594.25, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,594.0,594.0,592.478,704.438,87.56200000000001,87.56200000000001,199.52200000000005,0.0,111.96000000000004,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (594.0, 87.56200000000001)), ('l', (594.0, 199.52200000000005))]","[(594.0, 87.56200000000001), (594.0, 199.52200000000005)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 87.81200000000001)), ('l', (511.45, 87.81200000000001))]","[(456.95, 87.81200000000001), (511.45, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,685.712,685.712,106.28800000000001,106.28800000000001,106.28800000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 106.28800000000001)), ('l', (511.45, 106.28800000000001))]","[(456.95, 106.28800000000001), (511.45, 106.28800000000001)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,685.462,704.438,87.56200000000001,87.56200000000001,106.53800000000001,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 87.56200000000001)), ('l', (457.2, 106.53800000000001))]","[(457.2, 87.56200000000001), (457.2, 106.53800000000001)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,704.188,704.188,87.81200000000001,87.81200000000001,87.81200000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 87.81200000000001)), ('l', (594.25, 87.81200000000001))]","[(510.95, 87.81200000000001), (594.25, 87.81200000000001)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,685.712,685.712,106.28800000000001,106.28800000000001,106.28800000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 106.28800000000001)), ('l', (594.25, 106.28800000000001))]","[(510.95, 106.28800000000001), (594.25, 106.28800000000001)]",,1,"(0, 0, 0)",,,,
line,1,594.0,594.0,685.462,704.438,87.56200000000001,87.56200000000001,106.53800000000001,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (594.0, 87.56200000000001)), ('l', (594.0, 106.53800000000001))]","[(594.0, 87.56200000000001), (594.0, 106.53800000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,685.712,685.712,106.28800000000001,106.28800000000001,106.28800000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 106.28800000000001)), ('l', (511.45, 106.28800000000001))]","[(456.95, 106.28800000000001), (511.45, 106.28800000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,667.236,667.236,124.76400000000001,124.76400000000001,124.76400000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 124.76400000000001)), ('l', (511.45, 124.76400000000001))]","[(456.95, 124.76400000000001), (511.45, 124.76400000000001)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,666.986,685.962,106.03800000000001,106.03800000000001,125.01400000000001,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 106.03800000000001)), ('l', (457.2, 125.01400000000001))]","[(457.2, 106.03800000000001), (457.2, 125.01400000000001)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,685.712,685.712,106.28800000000001,106.28800000000001,106.28800000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 106.28800000000001)), ('l', (594.25, 106.28800000000001))]","[(510.95, 106.28800000000001), (594.25, 106.28800000000001)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,667.236,667.236,124.76400000000001,124.76400000000001,124.76400000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 124.76400000000001)), ('l', (594.25, 124.76400000000001))]","[(510.95, 124.76400000000001), (594.25, 124.76400000000001)]",,1,"(0, 0, 0)",,,,
line,1,594.0,594.0,666.986,685.962,106.03800000000001,106.03800000000001,125.01400000000001,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (594.0, 106.03800000000001)), ('l', (594.0, 125.01400000000001))]","[(594.0, 106.03800000000001), (594.0, 125.01400000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,667.236,667.236,124.76400000000001,124.76400000000001,124.76400000000001,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 124.76400000000001)), ('l', (511.45, 124.76400000000001))]","[(456.95, 124.76400000000001), (511.45, 124.76400000000001)]",,1,"(0, 0, 0)",,,,
line,1,456.95,511.45,648.76,648.76,143.24,143.24,143.24,54.5,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (456.95, 143.24)), ('l', (511.45, 143.24))]","[(456.95, 143.24), (511.45, 143.24)]",,1,"(0, 0, 0)",,,,
line,1,457.2,457.2,648.51,667.486,124.51400000000001,124.51400000000001,143.49,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (457.2, 124.51400000000001)), ('l', (457.2, 143.49))]","[(457.2, 124.51400000000001), (457.2, 143.49)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,667.236,667.236,124.76400000000001,124.76400000000001,124.76400000000001,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 124.76400000000001)), ('l', (594.25, 124.76400000000001))]","[(510.95, 124.76400000000001), (594.25, 124.76400000000001)]",,1,"(0, 0, 0)",,,,
line,1,510.95,594.25,648.76,648.76,143.24,143.24,143.24,83.30000000000001,0.0,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (510.95, 143.24)), ('l', (594.25, 143.24))]","[(510.95, 143.24), (594.25, 143.24)]",,1,"(0, 0, 0)",,,,
line,1,594.0,594.0,648.51,667.486,124.51400000000001,124.51400000000001,143.49,0.0,18.976,,,0,0,,0.5,,,,"(0, 0, 0)",,"[('m', (594.0, 124.51400000000001)), ('l', (594.0, 143.49))]","[(594.0, 124.51400000000001), (594.0, 143.49)]",,1,"(0, 0, 0)",,,,
